Condition|Title|Link|Discounted Price|Original Price|Discount|Image
Pre-owned|Getsuyoubi no Tawawa - "Ai-chan" 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-040115-R|13,050 JPY|14,056 JPY|7.16%|https://img.amiami.com/images/product/main/182/FIGURE-040115.jpg
Pre-owned|Overlord Albedo China Dress ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-145309-R|32,480 JPY|34,980 JPY|7.15%|https://img.amiami.com/images/product/main/224/FIGURE-145309.jpg
Pre-owned|Saki Zenkoku Hen - Kasumi Iwato Limited Edition 1/7 Complete Figure [Monthly HobbyJAPAN 2106 March & April Issue Mail Order, Particular Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-018232-R|12,580 JPY|13,547 JPY|7.14%|https://img.amiami.com/images/product/main/164/FIGURE-018232.jpg
Pre-owned|Senjou no Valkyria 2: The Gallia Royal Military Academy - Aliasse 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-011362-R|20,240 JPY|21,780 JPY|7.07%|https://img.amiami.com/images/product/main/152/FIGURE-011362.jpg
New|[Bonus] Zenless Zone Zero Von Lycaon 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-187159|20,860 JPY|22,440 JPY|7.04%|https://img.amiami.com/images/product/main/252/FIGURE-187159.jpg
Pre-owned|SSSS.GRIDMAN Akane Shinjo 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-184642-R|16,180 JPY|17,380 JPY|6.9%|https://img.amiami.com/images/product/main/252/FIGURE-184642.jpg
Pre-owned|Evangelion (RADIO EVA) Kaworu Nagisa Ver.RADIO EVA Part.2 Original Color 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-144538-R|19,980 JPY|21,450 JPY|6.85%|https://img.amiami.com/images/product/main/223/FIGURE-144538.jpg
Pre-owned|Muv-Luv Alternative Total Eclipse - Cryska Barchenowa Lingerie ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-2453-R|6,980 JPY|7,480 JPY|6.68%|https://img.amiami.com/images/product/main/111/FIG-MOE-2453.jpg
Pre-owned|Shining Hearts - Urayukihime -Swimsuit ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-4307-R|6,980 JPY|7,480 JPY|6.68%|https://img.amiami.com/images/product/main/113/FIG-MOE-4307.jpg
Pre-owned|Magical Girl Lyrical Nanoha The MOVIE 1st - Nanoha Takamachi Swimsuit Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-5650-R|6,780 JPY|7,260 JPY|6.61%|https://img.amiami.com/images/product/main/122/FIG-MOE-5650.jpg
Pre-owned|Aogiri Vtuber High School Etra Regular Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185465-R|21,580 JPY|23,100 JPY|6.58%|https://img.amiami.com/images/product/main/252/FIGURE-185465.jpg
Pre-owned|Fate/Apocrypha Jeanne d'Arc & Mordred TYPE-MOON Racing ver. 1/7 Complete Figures|https://www.amiami.com/eng/detail/?gcode=FIGURE-047683-R|25,980 JPY|27,800 JPY|6.55%|https://img.amiami.com/images/product/main/191/FIGURE-047683.jpg
Pre-owned|Hololive English -Myth- Gawr Gura 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-150839-R|23,180 JPY|24,750 JPY|6.34%|https://img.amiami.com/images/product/main/231/FIGURE-150839.jpg
New|Is the Order a Rabbit? Chino dress Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-186272|21,000 JPY|22,400 JPY|6.25%|https://img.amiami.com/images/product/main/252/FIGURE-186272.jpg
Pre-owned|Atri 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-175667-R|22,980 JPY|24,500 JPY|6.2%|https://img.amiami.com/images/product/main/243/FIGURE-175667.jpg
Pre-owned|KDcolle Prisma*Illya Prisma*Fantasim Miyu Edelfelt Wedding Bikini Ver. 1/7 Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-123616-R|15,480 JPY|16,500 JPY|6.18%|https://img.amiami.com/images/product/main/211/FIGURE-123616.jpg
Pre-owned|KDcolle Sword Art Online Asuna Cool Beauty ver. KADOKAWA Special Set 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185627-R|29,980 JPY|31,900 JPY|6.02%|https://img.amiami.com/images/product/main/252/FIGURE-185627.jpg
Pre-owned|Bikini Warriors - Paladin Regular Edition 1/7 Complete Figure [Monthly HobbyJAPAN 2015 Sept. Issue & Oct. Issue Mail Order, Particular Shop Exclusive]|https://www.amiami.com/eng/detail/?gcode=FIGURE-016780-R|13,440 JPY|14,300 JPY|6.01%|https://img.amiami.com/images/product/main/162/FIGURE-016780.jpg
Pre-owned|Kaguya-sama: Love Is War? -The Geniuses' War of Love and Brains- Ai Hayasaka 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-131833-R|13,480 JPY|14,300 JPY|5.73%|https://img.amiami.com/images/product/main/213/FIGURE-131833.jpg
Pre-owned|National Treasure Silver Sachet with Grape Flower and Bird Pattern 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-057096-R|18,480 JPY|19,580 JPY|5.62%|https://img.amiami.com/images/product/main/201/FIGURE-057096.jpg
Pre-owned|hololive Hoshimachi Suisei 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-167690-R|26,080 JPY|27,500 JPY|5.16%|https://img.amiami.com/images/product/main/241/FIGURE-167690.jpg
Pre-owned|Gakuen iDOLM@STER Kotone Fujita PLUM Exclusive Deluxe Edition 1/7 Complete Figure (PLUM Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-191303-R|26,080 JPY|27,500 JPY|5.16%|https://img.amiami.com/images/product/main/253/FIGURE-191303.jpg
New|Azur Lane Royal Fortune Treats from the Deep ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-162352|21,300 JPY|22,440 JPY|5.08%|https://img.amiami.com/images/product/main/234/FIGURE-162352.jpg
New|Hatsune Miku GT Project Racing Miku 2024Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181648|26,400 JPY|27,800 JPY|5.04%|https://img.amiami.com/images/product/main/251/FIGURE-181648.jpg
New|Blue Archive Toki (Bunny Girl) Memorial Lobby Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185454|23,820 JPY|25,080 JPY|5.02%|https://img.amiami.com/images/product/main/252/FIGURE-185454.jpg
New|Vanilla Dreamy Cute China Ver. 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-179876|24,030 JPY|25,300 JPY|5.02%|https://img.amiami.com/images/product/main/244/FIGURE-179876.jpg
New|[Bonus] COLORS: RED 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-189317|21,940 JPY|23,100 JPY|5.02%|https://img.amiami.com/images/product/main/253/FIGURE-189317.jpg
New|ARTFX J Yu-Gi-Oh! Duel Monsters Yugi Muto -Passionate Duelists- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-192014|19,850 JPY|20,900 JPY|5.02%|https://img.amiami.com/images/product/main/253/FIGURE-192014.jpg
New|Unicorn Overlord Melisandre 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-193069|21,940 JPY|23,100 JPY|5.02%|https://img.amiami.com/images/product/main/254/FIGURE-193069.jpg
New|TV Anime "Ranma 1/2" Ranma Saotome 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191056|21,940 JPY|23,100 JPY|5.02%|https://img.amiami.com/images/product/main/253/FIGURE-191056.jpg
New|Unicorn Overlord Eltolinde 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185560|21,940 JPY|23,100 JPY|5.02%|https://img.amiami.com/images/product/main/252/FIGURE-185560.jpg
New|D.C. Da Capo Kotori Shirakawa 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-187991|21,940 JPY|23,100 JPY|5.02%|https://img.amiami.com/images/product/main/252/FIGURE-187991.jpg
New|Love Live! Sunshine!! Kanan Matsuura Wetsuit Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-187661|16,510 JPY|17,380 JPY|5.01%|https://img.amiami.com/images/product/main/252/FIGURE-187661.jpg
New|Gakuen iDOLM@STER Ume Hanami -The Rolling Riceball- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-186968|25,600 JPY|26,950 JPY|5.01%|https://img.amiami.com/images/product/main/252/FIGURE-186968.jpg
New|[Exclusive Sale] Blue Archive Toki -Full Version- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-182307|34,276 JPY|36,080 JPY|5.0%|https://img.amiami.com/images/product/main/251/FIGURE-182307.jpg
New|OSHI WORKS SILENT HILL 2 Bubble Head Nurse 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-193068|8,360 JPY|8,800 JPY|5.0%|https://img.amiami.com/images/product/main/254/FIGURE-193068.jpg
New|Umamusume Pretty Derby Sakura Chiyono O 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-192082|20,900 JPY|22,000 JPY|5.0%|https://img.amiami.com/images/product/main/253/FIGURE-192082.jpg
New|Shujuu Ecstasy Shion Oiran Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191744|27,170 JPY|28,600 JPY|5.0%|https://img.amiami.com/images/product/main/253/FIGURE-191744.jpg
New|Kiss-Shot Acerola-Orion Heart-Under-Blade Kokorowatari Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-186962|28,215 JPY|29,700 JPY|5.0%|https://img.amiami.com/images/product/main/252/FIGURE-186962.jpg
New|Food for the Soul Maco Kawai 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-193861|20,900 JPY|22,000 JPY|5.0%|https://img.amiami.com/images/product/main/254/FIGURE-193861.jpg
New|HORROR BISHOUJO VAMPIRELLA 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-184615|22,990 JPY|24,200 JPY|5.0%|https://img.amiami.com/images/product/main/252/FIGURE-184615.jpg
New|HORROR BISHOUJO Child's Play Bride of Chucky Chucky 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185955|16,720 JPY|17,600 JPY|5.0%|https://img.amiami.com/images/product/main/252/FIGURE-185955.jpg
New|TV Anime "Ranma 1/2" Ranma 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191055|18,810 JPY|19,800 JPY|5.0%|https://img.amiami.com/images/product/main/253/FIGURE-191055.jpg
New|Illustrator Original Azamuki Usagi Sitting Bunny by Kafun 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-190092|25,080 JPY|26,400 JPY|5.0%|https://img.amiami.com/images/product/main/253/FIGURE-190092.jpg
New|Illustrator Original Azamuki Usagi Standing Bunny by Kafun 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-190091|25,080 JPY|26,400 JPY|5.0%|https://img.amiami.com/images/product/main/253/FIGURE-190091.jpg
New|Illustrator Original Saotome Shino Nurse Ver. by Minori Chigusa 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-177753|20,690 JPY|21,780 JPY|5.0%|https://img.amiami.com/images/product/main/244/FIGURE-177753.jpg
Pre-owned|Fate/Grand Order Caster/Scathach-Skadi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-148913-R|25,480 JPY|26,800 JPY|4.93%|https://img.amiami.com/images/product/main/224/FIGURE-148913.jpg
Pre-owned|Yu-Gi-Oh! Card Game Monster Figure Collection Tour Guide From the Underworld 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-167897-R|21,980 JPY|23,100 JPY|4.85%|https://img.amiami.com/images/product/main/241/FIGURE-167897.jpg
Pre-owned|KDcolle Movie KonoSuba: God's Blessing on this Wonderful World! Kurenai Densetsu Aqua Oiran Ver. KADOKAWA Special Set 1/7 Complete Figure (Kadokawa Store, Dengekiya, etc. Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-150243-R|21,980 JPY|23,100 JPY|4.85%|https://img.amiami.com/images/product/main/244/FIGURE-150243.jpg
Pre-owned|Aogiri Vtuber High School Etra Limited Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-185466-R|25,650 JPY|26,950 JPY|4.82%|https://img.amiami.com/images/product/main/252/FIGURE-185466.jpg
Pre-owned|Love Live! Sunshine!! - You Watanabe Blu-ray Jacket Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-039933-R|14,380 JPY|15,074 JPY|4.6%|https://img.amiami.com/images/product/main/182/FIGURE-039933.jpg
Pre-owned|Sword Art Online Alicization Alice Synthesis Thirty 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-118762-R|20,780 JPY|21,780 JPY|4.59%|https://img.amiami.com/images/product/main/203/FIGURE-118762.jpg
Pre-owned|Chichinoe+3 YOUNG HIP Cover Gal -Black Sun- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-8961-R|8,720 JPY|9,114 JPY|4.32%|https://img.amiami.com/images/product/main/132/FIG-MOE-8961.jpg
New|Lycoris Recoil Chisato Nishikigi: Oversized Sweatshirt Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-186836|19,000 JPY|19,800 JPY|4.04%|https://img.amiami.com/images/product/main/252/FIGURE-186836.jpg
New|Umamusume Pretty Derby [White Wings Alight] Hokko Tarumae 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-184409|25,720 JPY|26,800 JPY|4.03%|https://img.amiami.com/images/product/main/251/FIGURE-184409.jpg
Pre-owned|Azur Lane Enterprise Wind Catcher Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-160312-R|24,280 JPY|25,300 JPY|4.03%|https://img.amiami.com/images/product/main/233/FIGURE-160312.jpg
Pre-owned|The Rising of the Shield Hero Raphtalia Childhood ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-048433-R|14,640 JPY|15,180 JPY|3.56%|https://img.amiami.com/images/product/main/192/FIGURE-048433.jpg
Pre-owned|Love Live! Nijigasaki High School Idol Club Karin Asaka [Exclusive Deluxe Edition] 1/7 Complete Figure (PLUM Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-203238-R|26,550 JPY|27,500 JPY|3.45%|https://img.amiami.com/images/product/main/262/FIGURE-203238.jpg
New|Absent-minded JK Hina Aiuchi 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-174006|23,400 JPY|24,200 JPY|3.31%|https://img.amiami.com/images/product/main/243/FIGURE-174006.jpg
New|Absent-minded JK Hina Aiuchi Another Color 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-174007|23,400 JPY|24,200 JPY|3.31%|https://img.amiami.com/images/product/main/243/FIGURE-174007.jpg
Limited|[AmiAmi Exclusive Bonus] Goddess of Victory: Nikke Crown - Naked King 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-182768-R|24,480 JPY|25,300 JPY|3.24%|https://img.amiami.com/images/product/main/251/FIGURE-182768.jpg
Pre-owned|Re:ZERO -Starting Life in Another World- Rem 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-027918-R|12,130 JPY|12,528 JPY|3.18%|https://img.amiami.com/images/product/main/171/FIGURE-027918.jpg
Pre-owned|Expelled from Paradise - Angela Balzac 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-014193-R|12,780 JPY|13,200 JPY|3.18%|https://img.amiami.com/images/product/main/154/FIGURE-014193.jpg
Pre-owned|Rascal Does Not Dream of Bunny Girl Senpai Mai Sakurajima Water Gun Date ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-060308-R|14,380 JPY|14,850 JPY|3.16%|https://img.amiami.com/images/product/main/202/FIGURE-060308.jpg
Pre-owned|Neptunia x SENRAN KAGURA: Ninja Wars Purple Heart Kimono Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191683-R|31,980 JPY|33,000 JPY|3.09%|https://img.amiami.com/images/product/main/253/FIGURE-191683.jpg
New|Chang'e Yue Xi Lian Xiang. ver 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-192661|16,530 JPY|17,050 JPY|3.05%|https://img.amiami.com/images/product/main/254/FIGURE-192661.jpg
New|Ying Mo illustration by Kishi yasuri 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-172361|28,800 JPY|29,700 JPY|3.03%|https://img.amiami.com/images/product/main/243/FIGURE-172361.jpg
New|[Bonus] Girls' Frontline M327 It Follows Damaged Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-188716|29,870 JPY|30,800 JPY|3.02%|https://img.amiami.com/images/product/main/253/FIGURE-188716.jpg
New|[Bonus] Azur Lane Ulrich von Hutten Ignition Matrician Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-180136|22,940 JPY|23,650 JPY|3.0%|https://img.amiami.com/images/product/main/244/FIGURE-180136.jpg
Pre-owned|Re:ZERO -Starting Life in Another World- Demon Rem -Crystal Dress Ver- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-123495-R|34,180 JPY|35,200 JPY|2.9%|https://img.amiami.com/images/product/main/211/FIGURE-123495.jpg
Pre-owned|Umamusume Pretty Derby Narita Top Road 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-188083-R|24,180 JPY|24,800 JPY|2.5%|https://img.amiami.com/images/product/main/252/FIGURE-188083.jpg
Pre-owned|KDcolle Gushing Over Magical Girls Loco Musica Special Edition 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-184575-R|24,180 JPY|24,750 JPY|2.3%|https://img.amiami.com/images/product/main/252/FIGURE-184575.jpg
Pre-owned|Evangelion Mari Makinami Illustrious Ver.RADIO EVA 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-120372-R|13,770 JPY|14,080 JPY|2.2%|https://img.amiami.com/images/product/main/204/FIGURE-120372.jpg
New|[Bonus] Honkai: Star Rail Kafka 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-181818|22,630 JPY|23,100 JPY|2.03%|https://img.amiami.com/images/product/main/251/FIGURE-181818.jpg
New|GODDESS OF VICTORY: NIKKE Crown - Naked King 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-182725|24,794 JPY|25,300 JPY|2.0%|https://img.amiami.com/images/product/main/251/FIGURE-182725.jpg
New|Elf-san wa Yaserarenai. Elfuda Gold ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191315|24,578 JPY|25,080 JPY|2.0%|https://img.amiami.com/images/product/main/253/FIGURE-191315.jpg
New|Umamusume Pretty Derby Narita Top Road 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-188083|24,304 JPY|24,800 JPY|2.0%|https://img.amiami.com/images/product/main/252/FIGURE-188083.jpg
Pre-owned|Lucrea Aikatsu! Ran Shibuki Purple Stage Coord 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-051508-R|14,880 JPY|15,180 JPY|1.98%|https://img.amiami.com/images/product/main/193/FIGURE-051508.jpg
Pre-owned|Fate/Grand Order Moon Cancer/Archetype: Earth 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-166176-R|36,320 JPY|37,000 JPY|1.84%|https://img.amiami.com/images/product/main/241/FIGURE-166176.jpg
Pre-owned|My Dress-Up Darling Sajuna Inui T-shirt Ver. 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-177617-R|17,080 JPY|17,380 JPY|1.73%|https://img.amiami.com/images/product/main/244/FIGURE-177617.jpg
Pre-owned|DreamTech Girls und Panzer Saori Takebe [Valentine Apron] 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-053511-R|17,080 JPY|17,380 JPY|1.73%|https://img.amiami.com/images/product/main/194/FIGURE-053511.jpg
Pre-owned|To Love-Ru Darkness Mikan Yuuki Swimsuit Style 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-158121-R|19,480 JPY|19,800 JPY|1.62%|https://img.amiami.com/images/product/main/233/FIGURE-158121.jpg
Pre-owned|Hatsune Miku "MIKU WITH YOU 2024" Ver. 1/7 Scale Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-173586-R|27,980 JPY|28,380 JPY|1.41%|https://img.amiami.com/images/product/main/243/FIGURE-173586.jpg
Pre-owned|Kafun Shoujo Chuiho - Aki Hanazono 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIG-MOE-0270-R|7,680 JPY|7,752 JPY|0.93%|https://img.amiami.com/images/product/main/084/FIG-MOE-0270.jpg
Pre-owned|Gun Gale Online Llenn -Desert Bullet Ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-052267-R|13,980 JPY|14,080 JPY|0.71%|https://img.amiami.com/images/product/main/193/FIGURE-052267.jpg
Pre-owned|Is the order a rabbit?? Thief Lapin 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-044726-R|14,980 JPY|15,074 JPY|0.62%|https://img.amiami.com/images/product/main/184/FIGURE-044726.jpg
Pre-owned|Fate/Grand Order Saber/Arthur Pendragon Prototype Costume Dress White Rose 1/7 Complete Figure (Aniplex Plus Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-051808-R|14,980 JPY|15,074 JPY|0.62%|https://img.amiami.com/images/product/main/194/FIGURE-051808.jpg
Pre-owned|Love Live! Nijigasaki High School Idol Club Kanata Konoe [Exclusive Deluxe Edition] 1/7 Complete Figure (PLUM Exclusive)|https://www.amiami.com/eng/detail/?gcode=FIGURE-198849-R|27,450 JPY|27,500 JPY|0.18%|https://img.amiami.com/images/product/main/262/FIGURE-198849.jpg
Pre-owned|[Bonus] Girls Band Cry "Natsu wo Mankitsu shite Sakebe" Series -NO.1- Nina Iseri 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-191049-R|10,980 JPY|11,000 JPY|0.18%|https://img.amiami.com/images/product/main/253/FIGURE-191049.jpg
Pre-owned|Re:ZERO -Starting Life in Another World- Rem -Neon City Ver.- 1/7 Complete Figure|https://www.amiami.com/eng/detail/?gcode=FIGURE-128639-R|42,280 JPY|42,350 JPY|0.17%|https://img.amiami.com/images/product/main/212/FIGURE-128639.jpg
